id	category	ask
2841	bed	酒店的床是多大的
2842	bed	这个酒店大床是1.8床吗
2843	bed	大床是什么规格？
2844	bed	这个房型 床有多大？
2845	bed	该订单的床是多大的
2846	bed	双人房的床多大
2847	bed	阳光套间的床是多大的？
2848	bed	房间的床是多大的？
2849	bed	问三人间的床是多大？
2850	bed	问房间的床多大的
2851	bed	标间单人床多宽
2852	bed	我先问下全季酒店的双床的床是多大的
2853	bed	标准双人床是多宽的
2854	bed	这个酒店单人床是多大的？
2855	bed	你们这个豪标双人间床是多大
2856	bed	酒店的床什么规格？
2857	bed	两张床多大？
2858	bed	这家的双人房的床是多大的
2859	bed	南楼海景双床间床的尺寸
2860	bed	问下酒店的大床是1.5还是1.8m的啊
2861	bed	标准双人房的床多宽
2862	bed	大床房床有多大
2863	bed	你们的床是多大
2864	bed	酒店大床尺寸是多少
2865	bed	传统大床房床有多大
2866	bed	床宽是1.8米吗
2867	bed	圆床多宽
2868	bed	我这个定单是预订吧1.5米床
2869	bed	2号海景房的床是多宽的？
2870	bed	想我订的双床房，单床是多大的？
2871	bed	香港如心海景双床房的床是什么尺寸！？
2872	bed	为什么在你们网站看不看床的大小
2873	bed	我预定的普吉魅力度假村的床是多大的？
2874	bed	速8经济双床房多大的
2875	bed	青岛金海商务宾馆38平的，双床房，床大小分别是多少
2876	bed	这个是1.8和1.2的床吗
2877	bed	有一间两个大床的吗
2878	bed	想这个136的大床房应该有多大
2879	bed	如何看我定的床是多大的吖
2880	bed	商务标间床的尺寸具体多少
2881	bed	一张1.5的或者是两张1米的是吗
2882	bed	你们网上写着的自主大床房宽度是多少？
2883	bed	特价房和高级房的床一样吗？
2884	bed	这个房子单人床多大的
2885	bed	酒店床宽
2886	bed	高级双人房的床是几米的
2887	bed	单人间是大床？
2888	bed	你们的圆床房子里面的床的面积是多少？
2889	bed	我定的这个酒店双床是多大的床
2890	bed	30平方的豪华双人床，是一大一小吗，大床多大，能住三人吗
2891	bed	你床铺多大？
2892	bed	我订的是大床，1米八吗？
2893	bed	这个房双床是多大
2894	bed	帮我查下这个订单的大床是1.8米的吗
2895	bed	帮我查下我刚下的订单，一张特大床，床的宽度是多少，帮我咨询一下酒店
2896	bed	这个床是1.5米的还是1.8米的
2897	bed	双人间的床是1.2米的吗？
2898	bed	广州希尔顿逸林大床房特价704，大床是多大的？
2899	bed	我订的这个酒店床是多宽的
2900	bed	房间确定有这么大么
2901	bed	我预订的酒店双人房是双床还是单床？
2902	bed	我定的雅加达是双房间的吗
2903	bed	这个双床4个可入住的床多大的
2904	bed	可以知道我定的这个床是多宽的吗
2905	bed	双床，是1米2的床还是1米5的床
2906	bed	商务标间两张床是多大的
2907	bed	香港天际万豪大酒店双床的尺寸
2908	bed	帮我确定一下 我刚预定酒店 每张床有多宽好吗
2909	bed	自主双床房，两张床都是1.35米吗
2910	bed	是几人床
2911	bed	问一下是大床吗
2912	bed	普通大床房是多大的
2913	window	标间有没有外窗的
2914	window	110元大床位的有外窗吗
2915	window	特价大床有窗吗
2916	window	想咨询订的房型是否有窗
2917	window	349的大床有窗户吗？
2918	window	我定的这个房间是和图片一样的落地窗吗？
2919	window	酒店房间是否有窗户
2920	window	酒店房间是不是没有外窗
2921	window	到哪查酒店房间是不是有窗户
2922	window	酒店房间有没有外窗有方法查吗
2923	window	西直门展览官如家店有窗户吗
2924	window	标准双床房有写无窗，图片有是没有窗的
2925	window	大理己已巳客栈 田园大床房 想了解这个是带窗户的嘛？
2926	window	商务大床房有窗户吗
2927	window	怎么看订单有无窗
2928	window	麻烦帮确认下韩国首尔的loisir酒店标准大床房是不是无窗的？
2929	window	这个订单房间他有窗户吧
2930	window	有窗户的就这个房型吧？
2931	window	这个订单标准A有没有窗
2932	window	部分无窗是什么意思啊
2933	window	此房型部分无窗
2934	window	我想查一下我订的酒店有没有外窗
2935	window	定的酒店有窗吗
2936	window	今天晚上定的酒店房间有窗户吗
2937	window	需要确认一下房间是否有窗户呢?
2938	window	帮我确认下，特价房都是没窗户的吗
2939	window	能在订单中看到有没有窗户吗
2940	window	确认下，我订的房间没有窗户吗
2941	window	我定的房间说部分有内窗
2942	window	高级大床房是否有窗
2943	window	我的订单上是有窗吧？
2944	window	我预定的酒店不知是有窗还是无窗？
2945	window	行政标准房内窗吗
2946	window	我订的房间有窗还是没窗
2947	window	此单房有窗否?
2948	window	我定的是不是内窗房？
2949	window	标准大床房是否有窗户
2950	window	我定的大床房有窗吗
2951	window	我想查一下我订的房有窗户吗？
2952	window	这个房间应该是有窗的吧
2953	window	我要住有窗的，我过来看一下
2954	window	特价房有窗户吗
2955	window	我刚定房间，还没付款。房间有窗吧
2956	window	麻烦帮确认下房间是否有窗户
2957	window	帮我看下订单是否是无窗的
2958	window	我想咨询一下该房间有窗户吗
2959	window	房间可否确定有窗
2960	window	我订了间高级大床房，为什么没窗户？
2961	window	标间是不是都是无窗户
2962	window	曼谷拉碴维帕住宿加早餐旅馆房间有窗户吗
2963	window	我需要确认有窗户的房间
2964	window	我想了解我刚订的房有窗户没有?
2965	window	我定的丹东新一百酒店标准间有没有窗
2966	window	没有注明就是有窗？
2967	window	希望明天的大床房有窗户
2968	window	我定的是无窗的吗？
2969	window	无窗是什么意思？
2970	window	网上预订能否看到有窗还是没窗
2971	window	豪华标间159元的有窗吗?
2972	window	你们的房间没有窗户吗？
2973	window	每间房都有窗吗
2974	window	你们酒店是内窗，什么是内窗？
2975	window	178的房间有窗子吗
2976	window	酒店房间都有窗户吧
2977	window	标准双床的有窗吗
2978	window	标准双床有窗吗
2979	window	我想要订227元的大床房。可是如何才能确定有窗的。
2980	window	现在订196元的房 还有没有带窗户的
2981	window	房间预定备注信息里的暗窗和过道窗是什么意思？
2982	window	322元有窗户吗
2983	window	我订的杭州君亭酒店房间有窗户吗
2984	window	想了解这个房间是否确认有窗
2985	window	这个价位的房间有窗户没？
2986	window	我们的房间是不是无窗户
2987	window	想确认此订单中的房间是否有窗户，也不能是内窗，否则我就不订了
2988	window	标准单人房有窗户吗
2989	window	刚才支付了一次订单，你看一下有窗户吗
2990	window	订单号417874431，上海海友酒店，有窗户吗？
2991	window	如何查询房间是否有窗
2992	window	25平米的双人房，有窗户吗？
2993	window	订房时显示房间有窗，可确定？
2994	window	我要定的房间有正常窗户吗
2995	window	我看酒店房型上面写的无窗，但是照片上面有窗，能不能确认一下
2996	window	我刚才预定的酒店，请帮我确认下必须有窗！
2997	window	我想定个房间，是明天的，不知道我下单的这个房间有窗户吗？
2998	window	我想在同程网订一间你们的舒适大床房，下这个房间有没有窗
2999	window	我刚刚定的特价房，有没有窗户的？
3000	window	我定的房间，两个都有窗户吗？
3001	window	119的那个房间带窗户么？
3002	window	我订的酒店确定有窗么
3003	window	为什么我预定前没有看到这个房间是无窗的。
3004	window	如果不确定有窗我就不想订了
3005	window	订单不明确提示无窗
3006	window	这个房型不会是内窗的吧
3007	window	我刚定的房间有窗户吗
3008	window	如何判断为内窗
3009	window	我定的两间房都有窗吗
3010	window	我定的这个房有窗户吗
3011	window	看下有窗户吗，我定的时候好像没写
3012	window	我订单中的房间有窗户吗
3013	window	我订的房型有窗户吗
3014	window	广州市上下九步行街店的如家酒店，商务大床房有窗么。
3015	window	我定了一间家庭房，是否有窗
3016	window	我想查一下我订的房间有窗吗
3017	window	怎么知道定的酒店房间是否有窗
3018	window	有窗户的吧？我有个5个月的小宝宝带着
3019	window	我想知道酒店没标注无窗是不是就是有窗
3020	window	可以留一间带窗的房吗
3021	window	我想要一个带窗的房间
3022	window	麻烦帮选一间带窗户得
3023	window	请核实酒店订单有窗
3024	window	我订的有窗子吧
3025	window	预定的房间是有窗户的吧？
3026	window	我现在要定的房间有两张床，有窗是吗
3027	window	我订的房间要有窗户的有吗？
3028	window	有窗房间还有吗
3029	window	这个有没有对外面的窗户
3030	window	有窗没
3031	window	怎么可以知道自己预定的房间是有窗户还是没有
3032	window	房间有可用厨房么
3033	window	酒店有厨房吗
3034	window	时尚大床房为什么没图片
3035	window	汉庭快捷卫生间设有吹风机吗？
3036	window	佛山祖庙附近哪家酒店有双人浴缸？
3037	window	刚刚我订了一个酒店，我想确认下是否有独立卫浴，我找不到有说有独立卫浴的
3038	window	我预定的70无窗大床房可以淋浴么？
3039	window	房间可以看到大海吗？
3040	roomfacility	今日我订的酒店是否有wifi
3041	roomfacility	我想知道我刚才订的宾馆房间里有没有电视？？
3042	roomfacility	是否是海景房
3043	roomfacility	我想预定广州三英温泉渡假酒店的房间，我要怎样才知道房间里面是有温泉池的？
3044	roomfacility	我想确定一下我定的房间是不是有浴缸
3045	environment	家庭房有阳台面向大海吗
3046	roomfacility	这个园景房有阳台吗？
3047	roomfacility	三亚艾斯酒店式公寓豪华海景家庭房有阳台吗
3048	roomfacility	"平遥古城书院客栈,这家店的四人间有独立卫生间吗？"
3049	roomfacility	问豪华温泉房里有没有私人温泉
3050	roomfacility	我订豪华海景房(特惠)是标间吗
3051	roomfacility	下西塘沐咖啡客栈的苏门答腊那间房有没有卫生间的，我在网上没看到卫生间的条件
3052	roomfacility	下三亚华宇度假酒店的高级家庭房是什么布局？
3053	roomfacility	有浴缸吗
3054	roomfacility	酒店二房一厅的套房 有几个独立的卫生间 烦请帮忙查询告知下
3055	roomfacility	崇礼梦特芳丹酒店 行政大床房 有浴缸吗
3056	roomfacility	想桂林宾馆的湖景间349元有浴缸吗
3057	roomfacility	这个房间格局怎样啊？
3058	roomfacility	特价房有电脑嘛
3059	roomfacility	我在图片上看到有露台的，那我那个房间有没有露台？
3060	roomfacility	想问房间的情况
3061	roomfacility	香港九龙大旅馆(家庭旅馆) 标准大床间200一个晚上的， 有没有独立淋浴间
3062	roomfacility	酒店套房就是有两个房间的吗？客厅和卧室？
3063	roomfacility	海景房是怎么样的？
3064	roomfacility	德翰大酒店 的标准双人房是海景房吗？
3065	roomfacility	哪个房型可以有阳台呀？
3066	roomfacility	这的房间有浴缸的吗？
3067	roomfacility	特价139的房有独立卫生间吗？
3068	roomfacility	你知道这个豪华间的详情是什么
3069	roomfacility	房间里都带温泉池吗
3070	roomfacility	我就是想清楚知道这家的精品商务双床套房，是有几室的呢？有厅有洗衣机吗？
3071	roomfacility	天津荔园快捷酒店家庭房有窗户吗？
3072	roomfacility	问问房间的情况
3073	roomfacility	这里的面订的房间是海景吗？
3074	roomfacility	你帮我看一下这家酒店房间面积是多大？
3075	roomfacility	具体订单信息如房间床位数、窗户等，如何查到？
3076	roomfacility	这个房间内带独立卫生间吗？
